County/City,R_SHARE,Year
Montgomery County,0.43283397810519386,1996
Nelson County,0.3776595744680851,1996
New Kent County,0.5414847161572053,1996
Newport News City,0.4249926318891836,1996
Norfolk City,0.31090745792029806,1996
Northampton County,0.3563055780113177,1996
Northumberland County,0.5180986475735879,1996
Norton City,0.30101302460202606,1996
Nottoway County,0.46336785577291906,1996
Orange County,0.49786708576560396,1996
Page County,0.5182511030886482,1996
Patrick County,0.5238517205730321,1996
Petersburg City,0.2076216712580349,1996
Pittsylvania County,0.558487611679101,1996
Poquoson City,0.6485974222896134,1996
Portsmouth City,0.30178768109802595,1996
Powhatan County,0.6121941645950543,1996
Prince Edward County,0.44557942937654105,1996
Prince George County,0.5486483643631008,1996
Prince William County,0.5008987417615338,1996
Pulaski County,0.4378250975292588,1996
Radford City,0.4067242586971749,1996
Rappahannock County,0.4731216598553914,1996
Richmond City,0.31296401204567814,1996
Richmond County,0.5091169109760457,1996
Roanoke City,0.383651924037981,1996
Roanoke County,0.5251008345805536,1996
Rockbridge County,0.4497870586619041,1996
Rockingham County,0.6465656239922606,1996
Russell County,0.36591627172195895,1996
Salem City,0.4897311241194563,1996
Scott County,0.47661262101947977,1996
Shenandoah County,0.5602409638554217,1996
Smyth County,0.4274033909975041,1996
Southampton County,0.33879374534623974,1996
Spotsylvania County,0.5262434629919457,1996
Stafford County,0.5403810034880601,1996
Staunton City,0.536573799644339,1996
Suffolk City,0.4130288137226559,1996
Surry County,0.3213070115724983,1996
Sussex County,0.3633966244725738,1996
TOTALS,0.471046187230049,1996
Tazewell County,0.3970854922279793,1996
Virginia Beach City,0.5061099068626284,1996
Warren County,0.4824906755076668,1996
Washington County,0.5007430238318015,1996
Waynesboro City,0.5270681265206812,1996
Westmoreland County,0.4030753282653766,1996
Williamsburg City,0.43429844097995546,1996
Winchester City,0.5096926059263361,1996
Wise County,0.3559425603421937,1996
Wythe County,0.4999415136273248,1996
York County,0.5495226154884753,1996
Accomack County,0.4316952380952381,1992
Albemarle County,0.43686328763677523,1992
Alexandria City,0.3170384432842905,1992
Alleghany County,0.40551529079017146,1992
Amelia County,0.4881628787878788,1992
Amherst County,0.5025669233590025,1992
Appomattox County,0.50355871886121,1992
Arlington County,0.3193839000290613,1992
Augusta County,0.5897740784780023,1992
Bath County,0.4613733905579399,1992
Bedford City,0.45288501452885016,1992
Bedford County,0.5056851031027173,1992
Bland County,0.4830508474576271,1992
Botetourt County,0.48357768859038414,1992
Bristol City,0.48458858214955775,1992
Brunswick County,0.3691574873474248,1992
Buchanan County,0.28169856459330145,1992
Buckingham County,0.46404076033705666,1992
Buena Vista City,0.3859090909090909,1992
Campbell County,0.5532722579338969,1992
Caroline County,0.38011092480330194,1992
Carroll County,0.518918918918919,1992
Charles City County,0.24187126741871268,1992
Charlotte County,0.44864018783017023,1992
Charlottesville City,0.31579300624202966,1992
Chesapeake City,0.4672690243744747,1992
Chesterfield County,0.5555217642961553,1992
Clarke County,0.42900172117039587,1992
Clifton Forge City,0.3374265883609183,1992
Colonial Heights City,0.6307142857142857,1992
Covington City,0.34681073544789126,1992
Craig County,0.4388332607749238,1992
Culpeper County,0.4993311675902924,1992
Cumberland County,0.4855200945626478,1992
Danville City,0.487462489191801,1992
Dickenson County,0.31609971754881494,1992
Dinwiddie County,0.42433407002442713,1992
Emporia City,0.4717550668391548,1992
Essex County,0.4859118852459016,1992
Fairfax City,0.4470236252966058,1992
Fairfax County,0.4425753729057313,1992
Falls Church City,0.35381199111769057,1992
Fauquier County,0.5056601955778217,1992
Floyd County,0.4843867569601204,1992
Fluvanna County,0.4803485987696514,1992
Franklin City,0.40341419586702604,1992
Franklin County,0.4282529775173556,1992
Frederick County,0.5395580490038928,1992
Fredericksburg City,0.4097979357464748,1992
Galax City,0.4637372013651877,1992
Giles County,0.3960953878406709,1992
Gloucester County,0.4841513675533908,1992
Goochland County,0.5126353790613718,1992
Grayson County,0.48681366191093817,1992
Greene County,0.5229739090279382,1992
Greensville County,0.33492222779729053,1992
Halifax County,0.46164091635588705,1992
Hampton City,0.38532018124223105,1992
Hanover County,0.5935611920259187,1992
Harrisonburg City,0.5123546511627907,1992
Henrico County,0.5227431384796267,1992
Henry County,0.41260022909507443,1992
Highland County,0.49,1992
Hopewell City,0.4747575230042278,1992
Isle of Wight County,0.47159041011679986,1992
James City County,0.4819164700071346,1992
King George County,0.4827197595792637,1992
King William County,0.4954110898661568,1992
King and Queen County,0.4134384641755228,1992
Lancaster County,0.5139290882778582,1992
Lee County,0.35769701919150676,1992
Lexington City,0.3926218708827404,1992
Loudoun County,0.4639919180256891,1992
Louisa County,0.416636571566149,1992
Lunenburg County,0.45337947882736157,1992
Lynchburg City,0.5013416636629421,1992
Madison County,0.48985143335425824,1992
Manassas City,0.488882911959835,1992
Manassas Park City,0.4604651162790698,1992
Martinsville City,0.4065286383557503,1992
Mathews County,0.48154696132596686,1992
Mecklenburg County,0.49234275296262536,1992
Middlesex County,0.47470651013874066,1992
Montgomery County,0.42534589933827954,1992
Nelson County,0.3898519321054532,1992
New Kent County,0.4938902060915557,1992
Newport News City,0.438346073889771,1992
Norfolk City,0.3239601894910687,1992
Northampton County,0.3716625133499466,1992
Northumberland County,0.5,1992
Norton City,0.3049095607235142,1992
Nottoway County,0.45446630680828837,1992
Orange County,0.4563908097256302,1992
Page County,0.4968085106382979,1992
Patrick County,0.48977604673807207,1992
Petersburg City,0.24573405677439647,1992
Pittsylvania County,0.5237507993057459,1992
Poquoson City,0.6168843112010299,1992
Portsmouth City,0.33445038431873186,1992
Powhatan County,0.5407846457804121,1992
Prince Edward County,0.44775184082719727,1992
Prince George County,0.5098810029749257,1992
Prince William County,0.4681818181818182,1992
Pulaski County,0.43955101165367844,1992
Radford City,0.41713688610240335,1992
Rappahannock County,0.44325683747249295,1992
Richmond City,0.30527371919483287,1992
Richmond County,0.5275409836065573,1992
Roanoke City,0.3821096614649953,1992
Roanoke County,0.5030915287244401,1992
Rockbridge County,0.4302279088364654,1992
Rockingham County,0.605225166488148,1992
Russell County,0.3388192267502612,1992
S. Boston City,0.5204932898077621,1992
Salem City,0.4820508013871965,1992
Scott County,0.46594427244582043,1992
Shenandoah County,0.5574265975820379,1992
Smyth County,0.4738999303998144,1992
Southampton County,0.41373290660459705,1992
Spotsylvania County,0.49258765719996667,1992
Stafford County,0.5037191910256926,1992
Staunton City,0.5404029462738301,1992
Suffolk City,0.43005488799881325,1992
Surry County,0.3193893129770992,1992
Sussex County,0.35904067716905713,1992
TOTALS,0.44965519128139086,1992
Tazewell County,0.3737687617260788,1992
Virginia Beach City,0.5003157092571761,1992
Warren County,0.44636213311285655,1992
Washington County,0.4817057120294814,1992
Waynesboro City,0.5256679255839978,1992
Westmoreland County,0.4104129840912743,1992
Williamsburg City,0.3627319171820382,1992
Winchester City,0.4977275678483314,1992
Wise County,0.34623409840479236,1992
Wythe County,0.4880861608844834,1992
York County,0.5107182209756587,1992
Accomack County,0.6000693120776295,1988
Albemarle County,0.5869995728652972,1988
Alexandria City,0.45657584490437514,1988
Alleghany County,0.5186764108810393,1988
Amelia County,0.6085141903171953,1988
Amherst County,0.6410205891045218,1988
Appomattox County,0.6359126984126984,1988
Arlington County,0.45367212897233467,1988
Augusta County,0.751446070091868,1988
Bath County,0.5874480849100139,1988
Bedford City,0.5678694158075601,1988
Bedford County,0.6532779880356488,1988
Bland County,0.6111547525530243,1988
Botetourt County,0.5929517255760609,1988
Bristol City,0.6391588107324148,1988
Brunswick County,0.4660095173351462,1988
Buchanan County,0.3567715458276334,1988
Buckingham County,0.5549094162379781,1988
Buena Vista City,0.5607803901950975,1988
Campbell County,0.7250898306051445,1988
Caroline County,0.4871265098537826,1988
Carroll County,0.6617204524229532,1988
Charles City County,0.30592592592592593,1988
Charlotte County,0.5743775271334326,1988
Charlottesville City,0.4260914151772634,1988
Chesapeake City,0.6086992119537407,1988
Chesterfield County,0.753403429683798,1988
Clarke County,0.6223880597014926,1988
Clifton Forge City,0.43645773433007473,1988
Colonial Heights City,0.7856768787640743,1988
Covington City,0.4370497427101201,1988
Craig County,0.5546134663341646,1988
Culpeper County,0.6856611233864403,1988
Cumberland County,0.626147515036404,1988
Danville City,0.6149240213344067,1988
Dickenson County,0.40649658074697526,1988
Dinwiddie County,0.5438046742394569,1988
Emporia City,0.5660957400087835,1988
Essex County,0.6056463595839524,1988
Fairfax City,0.6126799252829359,1988
Fairfax County,0.6110304082347388,1988
Falls Church City,0.49508919623170977,1988
Fauquier County,0.6985591807573232,1988
Floyd County,0.616895459345301,1988
Fluvanna County,0.6028578467602858,1988
Franklin City,0.4850467289719626,1988
Franklin County,0.5573486162431189,1988
Frederick County,0.7232631041772982,1988
Fredericksburg City,0.5526486837829054,1988
Galax City,0.5809090909090909,1988
Giles County,0.5249699157641395,1988
Gloucester County,0.6838386548609248,1988
Goochland County,0.626143356061866,1988
Grayson County,0.6150984343512633,1988
Greene County,0.6929280397022333,1988
Greensville County,0.4312885079024913,1988
Halifax County,0.5601540892927697,1988
Hampton City,0.5484960518508376,1988
Hanover County,0.7698929560595853,1988
Harrisonburg City,0.6486486486486487,1988
Henrico County,0.6929144370153637,1988
Henry County,0.5804367558331999,1988
Highland County,0.6275272161741835,1988
Hopewell City,0.6347826086956522,1988
Isle of Wight County,0.6006652115164743,1988
James City County,0.6494590866187469,1988
King George County,0.6239749155812832,1988
King William County,0.6288802023453668,1988
King and Queen County,0.5045837917125046,1988
Lancaster County,0.6702359706523895,1988
Lee County,0.45107794361525705,1988
Lexington City,0.49110671936758893,1988
Loudoun County,0.6625623744410603,1988
Louisa County,0.571620411817368,1988
Lunenburg County,0.5627224199288257,1988
Lynchburg City,0.6404330017554125,1988
Madison County,0.6212121212121212,1988
Manassas City,0.6858584700080285,1988
Manassas Park City,0.6867219917012448,1988
Martinsville City,0.5363984674329502,1988
Mathews County,0.6751717369970559,1988
Mecklenburg County,0.6345117482215995,1988
Middlesex County,0.6398705823792932,1988
Montgomery County,0.5747994777093826,1988
Nelson County,0.5159826768405857,1988
New Kent County,0.6653740875912408,1988
Newport News City,0.5987682691423845,1988
Norfolk City,0.4432799640011032,1988
Northampton County,0.5199918814694541,1988
Northumberland County,0.6513861602270247,1988
Norton City,0.42726633872101194,1988
Nottoway County,0.5737883463423489,1988
Orange County,0.6156806842480399,1988
Page County,0.6617821782178218,1988
Patrick County,0.6405522555787446,1988
Petersburg City,0.336033674847113,1988
Pittsylvania County,0.6368939117754283,1988
Poquoson City,0.8082508945485161,1988
Portsmouth City,0.44612995368701297,1988
Powhatan County,0.7291102689045299,1988
Prince Edward County,0.5501748251748252,1988
Prince George County,0.6629407850964737,1988
Prince William County,0.6669806401695457,1988
Pulaski County,0.5840088744773445,1988
Radford City,0.5683848797250859,1988
Rappahannock County,0.6169024571854058,1988
Richmond City,0.422634339541854,1988
Richmond County,0.6623977232301672,1988
Roanoke City,0.468990948709353,1988
Roanoke County,0.6260773103507126,1988
Rockbridge County,0.5841306499505113,1988
Rockingham County,0.725892220821227,1988
Russell County,0.4067702036640937,1988
S. Boston City,0.6404536862003781,1988
Salem City,0.5976697806234911,1988
Scott County,0.5675583380762663,1988
Shenandoah County,0.7174275241586138,1988
Smyth County,0.6349449987209005,1988
Southampton County,0.5296473124903742,1988
Spotsylvania County,0.66160429096607,1988
Stafford County,0.6907181571815718,1988
Staunton City,0.6929445644348452,1988
Suffolk City,0.5427298050139275,1988
Surry County,0.42980338047602623,1988
Sussex County,0.46765913757700206,1988
TOTALS,0.5973519911626572,1988
Tazewell County,0.46366401346016956,1988
Virginia Beach City,0.6889063034823182,1988
Warren County,0.6185838378520664,1988
Washington County,0.6344754127463164,1988
Waynesboro City,0.6871598764524195,1988
Westmoreland County,0.5538175046554935,1988
Williamsburg City,0.5091133765832561,1988
Winchester City,0.6553482949577383,1988
Wise County,0.4623487225459435,1988
Wythe County,0.6316531165311653,1988
York County,0.6995778463864911,1988
Accomack County,0.6455158029841168,1984
Albemarle County,0.6415889924545051,1984
Alexandria City,0.46772589662563807,1984
Alleghany County,0.6088941830454636,1984
Amelia County,0.6140904311251314,1984
Amherst County,0.6651471984805318,1984
Appomattox County,0.686536901865369,1984
Arlington County,0.48237867168683035,1984
Augusta County,0.792216529524401,1984
Bath County,0.6593103448275862,1984
Bedford City,0.603575592693354,1984
Bedford County,0.6815403824669777,1984
Bland County,0.6728555514296324,1984
Botetourt County,0.6415114651738616,1984
Bristol City,0.6711301553294055,1984
Brunswick County,0.48575662769636097,1984
Buchanan County,0.38711407339308973,1984
Buckingham County,0.5735807860262009,1984
Buena Vista City,0.6439942112879884,1984
Campbell County,0.7469314885070297,1984
Caroline County,0.4804496578690127,1984
Carroll County,0.7026488747261501,1984
Charles City County,0.30030959752321984,1984
Charlotte County,0.6175864909390445,1984
Charlottesville City,0.48560044736474206,1984
Chesapeake City,0.6163727508727956,1984
Chesterfield County,0.7977794248012673,1984
Clarke County,0.6720701567897954,1984
Clifton Forge City,0.5143923240938166,1984
Colonial Heights City,0.8370904325032765,1984
Covington City,0.5445920303605313,1984
Craig County,0.5769798327594687,1984
Culpeper County,0.7060307847590209,1984
Cumberland County,0.6088915590267348,1984
Danville City,0.6685204559220307,1984
Dickenson County,0.4433514246947083,1984
Dinwiddie County,0.5603894503327582,1984
Emporia City,0.602502406159769,1984
Essex County,0.6162790697674418,1984
Fairfax City,0.6535961417487943,1984
Fairfax County,0.6288440016752603,1984
Falls Church City,0.5261713389531465,1984
Fauquier County,0.7140682305722788,1984
Floyd County,0.6768593410929178,1984
Fluvanna County,0.622093023255814,1984
Franklin City,0.4987220447284345,1984
Franklin County,0.6020999843284751,1984
Frederick County,0.7778592973017038,1984
Fredericksburg City,0.5859701992298677,1984
Galax City,0.6517894736842105,1984
Giles County,0.5817694369973191,1984
Gloucester County,0.7091271820448878,1984
Goochland County,0.6060174470357842,1984
Grayson County,0.6542815674891147,1984
Greene County,0.7386666666666667,1984
Greensville County,0.48281642917015927,1984
Halifax County,0.6057822210213456,1984
Hampton City,0.5794907869655986,1984
Hanover County,0.7926469348174382,1984
Harrisonburg City,0.6815037201409737,1984
Henrico County,0.7474019286583653,1984
Henry County,0.6376469406209183,1984
Highland County,0.7091038406827881,1984
Hopewell City,0.6827062228654125,1984
Isle of Wight County,0.6017849553761156,1984
James City County,0.6653554369204833,1984
King George County,0.6133819317885967,1984
King William County,0.6542950513538749,1984
King and Queen County,0.543918918918919,1984
Lancaster County,0.6772402854877082,1984
Lee County,0.5083380708736024,1984
Lexington City,0.5533980582524272,1984
Loudoun County,0.6799219228413962,1984
Louisa County,0.579092159559835,1984
Lunenburg County,0.599425541316836,1984
Lynchburg City,0.6740998057672195,1984
Madison County,0.6715166461159063,1984
Manassas City,0.7135771853688778,1984
Manassas County,0.6428571428571429,1984
Manassas Park City,0.7195571955719557,1984
Martinsville City,0.5836779707747449,1984
Mathews County,0.7161048689138577,1984
Mecklenburg County,0.6569406746801085,1984
Middlesex County,0.6723294723294724,1984
Montgomery County,0.6287882620794334,1984
Nelson County,0.5722233669894911,1984
New Kent County,0.6870992562195435,1984
Newport News City,0.60350461416927,1984
Norfolk City,0.48148736691562055,1984
Northampton County,0.5580948722873056,1984
Northumberland County,0.6840968020743302,1984
Norton City,0.4832134292565947,1984
Nottoway County,0.5900224408769205,1984
Orange County,0.6572350095293945,1984
Page County,0.667774970075808,1984
Patrick County,0.7046748576565778,1984
Petersburg City,0.3816505240811994,1984
Pittsylvania County,0.6608042310275353,1984
Poquoson City,0.8472735674676525,1984
Portsmouth City,0.46420430871792356,1984
Powhatan County,0.7360615731180777,1984
Prince Edward County,0.5610786224821313,1984
Prince George County,0.6964335469490108,1984
Prince William County,0.6887782217585575,1984
Pulaski County,0.6490274824789354,1984
Radford City,0.611479974298565,1984
Rappahannock County,0.6265238271148873,1984
Richmond City,0.437265875344135,1984
Richmond County,0.6846153846153846,1984
Roanoke City,0.5208812890496547,1984
Roanoke County,0.685616961296764,1984
Rockbridge County,0.6566031643525992,1984
Rockingham County,0.7570056719267704,1984
Russell County,0.455432970870704,1984
S. Boston City,0.6564120290356031,1984
Salem City,0.6543323139653415,1984
Scott County,0.5909785154261277,1984
Shenandoah County,0.7603361344537816,1984
Smyth County,0.6707516977597378,1984
Southampton County,0.5799279592597193,1984
Spotsylvania County,0.6673985524924778,1984
Stafford County,0.6963198484643486,1984
Staunton City,0.7487798926305514,1984
Suffolk City,0.5297348187666719,1984
Surry County,0.4338278931750742,1984
Sussex County,0.46142464595223,1984
TOTALS,0.622871610683698,1984
Tazewell County,0.5389472507822978,1984
Virginia Beach City,0.7436010410476054,1984
Warren County,0.6573188310837373,1984
Washington County,0.6805789296533153,1984
Waynesboro City,0.7344958052311236,1984
Westmoreland County,0.5684266289952322,1984
Williamsburg City,0.5623162845385068,1984
Winchester City,0.7067953020134228,1984
Wise County,0.5136047795311384,1984
Wythe County,0.6864990877762011,1984
York County,0.7124224035711795,1984
Accomack County,0.5020564591512432,1980
Albemarle County,0.5323256051475845,1980
Alexandria City,0.4423343567396256,1980
Alleghany County,0.45941968040370057,1980
Amelia County,0.5320183734125912,1980
Amherst County,0.5755656108597285,1980
Appomattox County,0.6042210101968224,1980
Arlington County,0.46146483002049027,1980
Augusta County,0.6431658878504672,1980
Bath County,0.4588938714499253,1980
Bedford City,0.4725546842756913,1980
Bedford County,0.5581081081081081,1980
Bland County,0.5449893390191898,1980
Botetourt County,0.5124389676819344,1980
Bristol City,0.5267843438219494,1980
Brunswick County,0.39392905866302863,1980
Buchanan County,0.42845046570702794,1980
Buckingham County,0.475146571501402,1980
Buena Vista City,0.45093346098611775,1980
Campbell County,0.6515861694178384,1980
Caroline County,0.4018238261544432,1980
Carroll County,0.6129333610130787,1980
Charles City County,0.23744720788362272,1980
Charlotte County,0.5125827814569537,1980
Charlottesville City,0.40564482900700455,1980
Chesapeake City,0.48471710383698247,1980
Chesterfield County,0.7070673157629679,1980
Clarke County,0.5744029393753828,1980
Clifton Forge City,0.3923287671232877,1980
Colonial Heights City,0.709613478691774,1980
Covington City,0.37682539682539684,1980
Craig County,0.4317032040472175,1980
Culpeper County,0.5943487250172295,1980
Cumberland County,0.5009920634920635,1980
Danville City,0.6142725492454786,1980
Dickenson County,0.46116322701688556,1980
Dinwiddie County,0.4800512966657167,1980
Emporia City,0.519453207150368,1980
Essex County,0.5292936056243723,1980
Fairfax City,0.559095452273863,1980
Fairfax County,0.5741223587326089,1980
Falls Church City,0.5222782681799075,1980
Fauquier County,0.5811482433590403,1980
Floyd County,0.5660421003932454,1980
Fluvanna County,0.5040829145728644,1980
Franklin City,0.4254885993485342,1980
Franklin County,0.4502254283137962,1980
Frederick County,0.676091591730787,1980
Fredericksburg City,0.5036231884057971,1980
Galax City,0.518098560837331,1980
Giles County,0.4291066282420749,1980
Gloucester County,0.5395719893630493,1980
Goochland County,0.4968218166905885,1980
Grayson County,0.5336795478845273,1980
Greene County,0.6054784774101744,1980
Greensville County,0.41657894736842105,1980
Halifax County,0.5172834485563237,1980
Hampton City,0.4507612869058652,1980
Hanover County,0.7002160251374705,1980
Harrisonburg City,0.5845410628019324,1980
Henrico County,0.6684888353562494,1980
Henry County,0.4643760895237024,1980
Highland County,0.5876369327073553,1980
Hopewell City,0.561864837398374,1980
Isle of Wight County,0.4529804727646454,1980
James City County,0.532927435387674,1980
King George County,0.5354141656662665,1980
King William County,0.5653985004165509,1980
King and Queen County,0.4413953488372093,1980
Lancaster County,0.6100504718016239,1980
Lee County,0.47104617681561267,1980
Lexington City,0.4589534325492079,1980
Loudoun County,0.5893031426898302,1980
Louisa County,0.4614440939362075,1980
Lunenburg County,0.4944390715667311,1980
Lynchburg City,0.6243600769955359,1980
Madison County,0.5563760295370633,1980
Manassas City,0.6076332794830371,1980
Manassas Park City,0.5813397129186603,1980
Martinsville City,0.48819681456200226,1980
Mathews County,0.5931108719052745,1980
Mecklenburg County,0.5444855828565017,1980
Middlesex County,0.541267942583732,1980
Montgomery County,0.47405442804428044,1980
Nelson County,0.4150355871886121,1980
New Kent County,0.5729818780889621,1980
Newport News City,0.47726788983014773,1980
Norfolk City,0.4093154761904762,1980
Northampton County,0.45646215475437485,1980
Northumberland County,0.6,1980
Norton City,0.4085714285714286,1980
Nottoway County,0.5013366601318838,1980
Orange County,0.5490418967197142,1980
Page County,0.6019893527598768,1980
Patrick County,0.5611628286787522,1980
Petersburg City,0.37666641560593506,1980
Pittsylvania County,0.5928007889546351,1980
Poquoson City,0.687849367461018,1980
Portsmouth City,0.3799827533450166,1980
Powhatan County,0.6417943107221007,1980
Prince Edward County,0.4955341193283315,1980
Prince George County,0.575577445652174,1980
Prince William County,0.5895089342774611,1980
Pulaski County,0.47732558139534886,1980
Radford City,0.4400627380685637,1980
Rappahannock County,0.49809885931558934,1980
Richmond City,0.3975501113585746,1980
Richmond County,0.6280561122244489,1980
Roanoke City,0.43392662965718537,1980
Roanoke County,0.5576036866359447,1980
Rockbridge County,0.49039985908050027,1980
Rockingham County,0.6381656307743995,1980
Russell County,0.4393967261357366,1980
S. Boston City,0.6096640241600604,1980
Salem City,0.5178400255618276,1980
Scott County,0.5053797805475658,1980
Shenandoah County,0.6709809872355619,1980
Smyth County,0.5086417671359919,1980
Southampton County,0.4549870957947472,1980
Spotsylvania County,0.5382308845577212,1980
Stafford County,0.5884886128364389,1980
Staunton City,0.6079222909045036,1980
Suffolk City,0.42821354011333135,1980
Surry County,0.34101382488479265,1980
Sussex County,0.38942195179031125,1980
TOTALS,0.5303279900880585,1980
Tazewell County,0.48672443674176774,1980
Virginia Beach City,0.6049851706947688,1980
Warren County,0.5579479768786128,1980
Washington County,0.5386933384625249,1980
Waynesboro City,0.6184342589494815,1980
Westmoreland County,0.5031068350370815,1980
Williamsburg City,0.4551303758889265,1980
Winchester City,0.6401932658915899,1980
Wise County,0.4388554904497375,1980
Wythe County,0.5427789185489391,1980
York County,0.5558394461386302,1980
Accomack County,0.4712667785234899,1976
Albemarle County,0.5461760461760462,1976
Alexandria City,0.4452651015563176,1976
Alleghany County,0.41172332942555684,1976
Amelia County,0.4725274725274725,1976
Amherst County,0.5087448559670782,1976
Appomattox County,0.5084131504012426,1976
Arlington County,0.4794501462870942,1976
Augusta County,0.5752790634358834,1976
Bath County,0.45962732919254656,1976
Bedford City,0.454664341761116,1976
Bedford County,0.45306078304131514,1976
Bland County,0.519087754090233,1976
Botetourt County,0.44143668295259475,1976
Bristol City,0.4626631032856469,1976
Brunswick County,0.42113620324629497,1976
Buchanan County,0.35887397464578674,1976
Buckingham County,0.39568919638105376,1976
Buena Vista City,0.416082029141932,1976
Campbell County,0.6077582686810943,1976
Caroline County,0.34361968306922436,1976
Carroll County,0.5374665477252453,1976
Charles City County,0.22501281394156844,1976
Charlotte County,0.46040054619936277,1976
Charlottesville City,0.48114499963948376,1976
Chesapeake City,0.39963305034673635,1976
Chesterfield County,0.6553869356206994,1976
Clarke County,0.5153901216893343,1976
Clifton Forge City,0.40676175382989965,1976
Colonial Heights City,0.6188347274300549,1976
Covington City,0.3706161137440758,1976
Craig County,0.3275344931013797,1976
Culpeper County,0.5464456391875747,1976
Cumberland County,0.4657236126224157,1976
Danville City,0.5946432721357192,1976
Dickenson County,0.4228286027530759,1976
Dinwiddie County,0.3727792368299089,1976
Emporia City,0.5222772277227723,1976
Essex County,0.5054945054945055,1976
Fairfax City,0.5335549022114279,1976
Fairfax County,0.536150749913817,1976
Falls Church City,0.5063208369659983,1976
Fauquier County,0.5175063110525738,1976
Floyd County,0.5276433121019108,1976
Fluvanna County,0.467870036101083,1976
Franklin City,0.49213973799126637,1976
Franklin County,0.34630846161388373,1976
Frederick County,0.5952490774907749,1976
Fredericksburg City,0.49067961165048546,1976
Galax City,0.4759493670886076,1976
Giles County,0.405253004896869,1976
Gloucester County,0.4723610243597751,1976
Goochland County,0.4722783389450056,1976
Grayson County,0.48328267477203646,1976
Greene County,0.5140845070422535,1976
Greensville County,0.31184860120680197,1976
Halifax County,0.4651029090490974,1976
Hampton City,0.41669440745672437,1976
Hanover County,0.647236687384512,1976
Harrisonburg City,0.6300858529301978,1976
Henrico County,0.6582247285484408,1976
Henry County,0.35022466300549177,1976
Highland County,0.5556537102473498,1976
Hopewell City,0.4821314205200461,1976
Isle of Wight County,0.3877871308317877,1976
James City County,0.49364735048032227,1976
King George County,0.46754563894523327,1976
King William County,0.506020278833967,1976
King and Queen County,0.39056224899598396,1976
Lancaster County,0.5844378988708886,1976
Lee County,0.4549786075457021,1976
Lexington City,0.5046683046683047,1976
Loudoun County,0.5179175118323192,1976
Louisa County,0.418889970788705,1976
Lunenburg County,0.49726177437020813,1976
Lynchburg City,0.6118299445471349,1976
Madison County,0.5297397769516728,1976
Manassas City,0.533047899384533,1976
Manassas Park City,0.37342304457527337,1976
Martinsville City,0.45378514780100937,1976
Mathews County,0.5776566757493188,1976
Mecklenburg County,0.5043904664157829,1976
Middlesex County,0.5291214215202369,1976
Montgomery County,0.5063524329818321,1976
Nelson County,0.376458902408741,1976
New Kent County,0.47617246596066565,1976
Newport News City,0.47006203362402227,1976
Norfolk City,0.3991221840288628,1976
Northampton County,0.431467793030623,1976
Northumberland County,0.5252060106640815,1976
Norton City,0.4034965034965035,1976
Nottoway County,0.4760628111834546,1976
Orange County,0.493896531679907,1976
Page County,0.5151969469810549,1976
Patrick County,0.4368607029942347,1976
Petersburg City,0.3853386332365082,1976
Pittsylvania County,0.512086194383967,1976
Poquoson City,0.553409090909091,1976
Portsmouth City,0.35512884180323345,1976
Powhatan County,0.5528052805280528,1976
Prince Edward County,0.503591821698287,1976
Prince George County,0.4544354838709677,1976
Prince William County,0.4899758913843421,1976
Pulaski County,0.4484186746987952,1976
Radford City,0.44735565259582727,1976
Rappahannock County,0.4447248864209995,1976
Richmond City,0.4473107929250391,1976
Richmond County,0.6079545454545454,1976
Roanoke City,0.40996967926785166,1976
Roanoke County,0.504193261095443,1976
Rockbridge County,0.4366396761133603,1976
Rockingham County,0.6186585597567927,1976
Russell County,0.4018936908221618,1976
S. Boston City,0.5697292863002461,1976
Salem City,0.48285385500575373,1976
Scott County,0.45428691805350746,1976
Shenandoah County,0.6404883011190234,1976
Smyth County,0.4728878864768349,1976
Southampton County,0.40176600441501104,1976
Spotsylvania County,0.4246031746031746,1976
Stafford County,0.4684276994316986,1976
Staunton City,0.5953198524736106,1976
Suffolk City,0.38862194887564866,1976
Surry County,0.3279209318743382,1976
Sussex County,0.3321934538348803,1976
TOTALS,0.4929332140706408,1976
Tazewell County,0.41409331051417514,1976
Virginia Beach City,0.5446172738436349,1976
Warren County,0.4580328371950284,1976
Washington County,0.4898323225115947,1976
Waynesboro City,0.5964497041420118,1976
Westmoreland County,0.41790718038528896,1976
Williamsburg City,0.5176838810641627,1976
Winchester City,0.628470080197409,1976
Wise County,0.4262602052280728,1976
Wythe County,0.5134085669214901,1976
York County,0.53612094536408,1976
Accomack County,0.7196986483492134,1972
Albemarle County,0.6522276272102541,1972
Alexandria City,0.5594569935580193,1972
Alleghany County,0.6746736292428198,1972
Amelia County,0.6499392958316471,1972
Amherst County,0.739418587136617,1972
Appomattox County,0.7820476858345021,1972
Arlington County,0.59361583537954,1972
Augusta County,0.8144173150880959,1972
Bath County,0.6888753056234719,1972
Bedford City,0.6820164808531265,1972
Bedford County,0.7342686484233921,1972
Bland County,0.7063740856844305,1972
Botetourt County,0.6943988323298668,1972
Bristol City,0.6845620344207552,1972
Brunswick County,0.58170800984662,1972
Buchanan County,0.5612578910451251,1972
Buckingham County,0.6285799522673031,1972
Buena Vista City,0.7026259758694109,1972
Campbell County,0.8247510065691884,1972
Caroline County,0.5279676031384459,1972
Carroll County,0.7507511804263843,1972
Charles City County,0.30835734870317005,1972
